date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2021-10-11 01:15,-0.42,0.00,3861.00,9734.00,56.60,-0.28,81.38,521.20,79.72,0.00,63.69,6.31,1736.00,2655.00,-0.03,0.00,NaN,29.27
2021-10-11 01:20,-24.46,0.00,3884.00,9612.00,57.30,-0.28,80.27,515.40,79.13,0.00,65.59,0.12,1718.00,2661.00,-0.03,0.00,NaN,22.91
2021-10-11 01:25,-0.65,0.00,3842.00,9517.00,56.20,-0.28,80.63,517.90,79.81,0.00,64.43,3.11,1704.00,2660.00,6.65,0.00,NaN,23.14
2021-10-11 01:30,-0.40,0.00,3758.00,9514.00,57.80,-0.18,83.16,519.10,78.63,0.00,65.21,15.71,1697.00,2669.00,-0.03,0.00,NaN,22.84
2021-10-11 01:35,-1.31,0.00,3747.00,9495.00,57.10,-0.18,80.30,516.60,79.59,0.00,65.11,0.20,1680.00,2686.00,6.61,0.00,NaN,24.72
2021-10-11 01:40,-24.22,0.00,3739.00,9504.00,57.30,-0.28,81.62,517.80,78.82,0.00,53.01,0.21,1606.00,2661.00,-0.03,0.00,NaN,22.95
2021-10-11 01:45,-0.19,0.00,3697.00,9489.00,56.60,-0.28,82.95,524.80,79.56,0.00,62.53,4.61,1582.00,2653.00,-0.03,0.00,NaN,22.95
2021-10-11 01:50,-0.13,0.00,3690.00,9487.00,54.80,-0.28,85.78,522.50,79.71,0.00,67.19,28.85,1596.00,2622.00,-0.03,0.00,NaN,22.89
2021-10-11 01:55,-0.23,0.00,3660.00,9421.00,55.10,-0.28,79.77,514.60,79.00,0.00,63.39,4.31,1569.00,2657.00,-0.03,0.00,NaN,22.01
2021-10-11 02:00,-0.67,0.00,3616.00,9363.00,58.70,-0.28,80.30,517.10,79.89,0.00,63.52,1.11,1560.00,2679.00,0.04,0.00,NaN,23.93
2021-10-11 02:05,-0.01,0.00,3522.00,9511.00,59.20,-0.28,84.44,520.50,78.70,0.00,63.74,27.03,1457.00,2677.00,0.04,0.00,NaN,23.88
2021-10-11 02:10,-0.04,0.00,3534.00,9503.00,55.80,-0.18,83.90,530.10,78.07,0.00,63.98,10.06,1458.00,2677.00,0.04,0.00,NaN,24.71
2021-10-11 02:15,-0.41,0.00,3518.00,9492.00,60.10,-0.28,80.75,523.30,34.58,0.00,63.69,8.46,1455.00,2666.00,0.04,0.00,NaN,21.83
2021-10-11 02:20,-0.09,0.00,3545.00,9396.00,59.90,-0.18,86.31,534.00,-0.66,0.00,62.31,14.12,1591.00,2659.00,0.04,0.00,NaN,22.99
2021-10-11 02:25,-4.61,0.00,3529.00,9403.00,60.90,-0.18,81.33,520.30,-0.65,0.00,62.37,6.12,1586.00,2634.00,0.04,0.00,NaN,22.89
2021-10-11 02:30,-3.53,0.00,3516.00,9299.00,60.40,-0.18,78.90,519.20,-0.72,0.00,62.21,1.98,1579.00,2579.00,0.04,0.00,NaN,21.92
2021-10-11 02:35,-29.17,0.00,3548.00,9248.00,57.90,-0.18,81.95,522.20,-0.69,0.00,62.46,2.12,1585.00,2569.00,0.04,0.00,NaN,22.87
2021-10-11 02:40,-0.52,0.00,3540.00,9363.00,57.80,-0.18,83.86,524.90,0.35,0.00,62.37,11.46,1597.00,2577.00,0.04,0.00,NaN,23.13
2021-10-11 02:45,-23.99,0.00,3558.00,9323.00,59.00,-0.18,79.29,521.90,-0.69,0.00,62.71,1.47,1588.00,2575.00,0.10,0.00,NaN,22.92
2021-10-11 02:50,-21.04,0.00,3553.00,9267.00,57.20,-0.18,80.14,517.80,-0.65,0.00,57.48,1.31,1591.00,2565.00,0.04,0.00,NaN,21.91
2021-10-11 02:55,-0.17,0.00,3536.00,9273.00,56.80,-0.27,85.18,524.20,-0.65,0.00,61.38,14.82,1594.00,2587.00,0.04,0.00,NaN,24.79
2021-10-11 03:00,-0.11,0.00,3586.00,9409.00,55.60,-0.17,84.13,523.70,0.35,0.00,60.39,6.83,1497.00,2564.00,0.04,0.00,NaN,23.20
2021-10-11 03:05,-22.10,0.00,3575.00,9296.00,59.80,-0.17,82.15,520.50,-0.74,0.00,60.39,6.27,1582.00,2569.00,0.04,0.00,NaN,22.98
2021-10-11 03:10,-0.25,0.00,3552.00,9331.00,64.30,-0.17,84.49,526.90,-0.68,0.00,60.31,21.08,1593.00,2565.00,0.04,0.00,NaN,24.96
2021-10-11 03:15,-18.65,0.00,3540.00,9331.00,65.70,-0.17,81.39,522.30,-0.72,0.00,60.56,3.42,1601.00,2561.00,0.04,0.00,NaN,23.08
2021-10-11 03:20,-14.72,0.00,3535.00,9309.00,64.90,-0.17,80.30,519.60,-0.72,0.00,60.19,1.02,1583.00,2552.00,0.04,0.00,NaN,23.02
2021-10-11 03:25,-7.93,0.00,3561.00,9345.00,56.50,-0.17,81.59,522.90,-0.74,0.00,60.22,2.82,1590.00,2533.00,0.04,0.00,NaN,24.92
2021-10-11 03:30,-0.40,0.00,3496.00,9374.00,53.60,-0.17,81.84,521.20,-0.69,0.00,60.55,9.08,1604.00,2504.00,0.04,0.00,NaN,24.96
2021-10-11 03:35,-0.07,0.00,3515.00,9396.00,55.30,-0.17,81.95,522.80,-0.70,0.00,60.86,3.02,1600.00,2510.00,1.36,0.00,NaN,23.97
2021-10-11 03:40,-0.16,0.00,3567.00,9412.00,48.40,-0.17,82.42,524.40,-0.74,0.00,60.17,17.82,1590.00,2493.00,0.04,0.00,NaN,24.79
2021-10-11 03:45,-0.34,0.00,3640.00,9423.00,51.00,-0.17,84.40,525.80,-0.72,0.00,58.85,11.86,1604.00,2431.00,0.04,0.00,NaN,24.90
2021-10-11 03:50,-0.22,0.00,3675.00,9462.00,57.70,-0.17,81.72,525.40,-0.69,0.00,58.81,25.36,1603.00,2417.00,0.04,0.00,NaN,25.12
2021-10-11 03:55,-0.38,0.00,3628.00,9439.00,55.90,-0.17,79.90,522.30,-0.72,0.00,58.72,5.11,1632.00,2387.00,1.79,0.00,NaN,24.98
2021-10-11 04:00,-0.32,0.00,3696.00,9481.00,55.80,-0.27,82.94,526.00,-0.78,0.00,59.19,18.81,1605.00,2406.00,0.04,0.00,NaN,25.25
2021-10-11 04:05,-0.16,0.00,3746.00,9542.00,63.90,-0.27,82.13,523.70,-0.77,0.00,59.21,18.52,1620.00,2409.00,0.04,0.00,NaN,38.94
2021-10-11 04:10,-0.11,0.00,3759.00,9647.00,58.30,-0.27,84.91,526.60,-0.77,0.00,57.60,39.01,1592.00,2389.00,0.04,0.00,NaN,50.28
2021-10-11 04:15,-0.50,0.00,3832.00,9856.00,53.40,-0.27,80.78,521.30,-0.72,0.00,58.84,15.96,1465.00,2399.00,0.04,0.00,NaN,37.78
2021-10-11 04:20,-0.25,0.00,3863.00,9839.00,53.50,-0.27,79.28,519.30,-0.73,0.00,59.43,3.27,1458.00,2403.00,0.04,0.00,NaN,32.82
2021-10-11 04:25,-0.08,0.00,3922.00,9857.00,55.00,-0.27,81.96,522.40,-0.70,0.00,56.24,17.05,1466.00,2388.00,0.04,0.00,NaN,34.77
2021-10-11 04:30,-0.15,0.00,3938.00,9866.00,53.90,-0.17,81.52,523.30,-0.68,0.00,56.18,20.16,1514.00,2398.00,0.04,0.00,NaN,34.93
2021-10-11 04:35,-0.69,0.00,3929.00,9845.00,57.70,-0.17,79.99,520.40,0.35,0.00,57.94,5.77,1557.00,2396.00,0.04,0.00,NaN,30.41
2021-10-11 04:40,-0.09,0.00,3988.00,9898.00,58.60,-0.17,86.24,525.80,0.35,0.00,58.66,41.07,1629.00,2383.00,0.04,0.00,NaN,32.90
2021-10-11 04:45,-0.01,0.00,3988.00,10055.00,59.30,-0.17,84.61,528.30,0.35,0.00,57.94,40.87,1716.00,2370.00,0.04,0.00,NaN,40.54
2021-10-11 04:50,-0.43,0.00,3959.00,10083.00,54.90,-0.17,79.82,523.60,0.35,0.00,58.31,7.85,1815.00,2352.00,0.04,0.00,NaN,36.55
2021-10-11 04:55,-0.14,0.00,3967.00,10135.00,60.20,-0.17,84.18,527.10,0.35,0.00,58.03,17.26,1837.00,2342.00,0.04,0.00,NaN,46.42
2021-10-11 05:00,-0.19,0.00,3955.00,10244.00,56.70,-0.17,83.51,527.20,0.35,0.00,58.21,15.77,1893.00,2342.00,0.04,0.00,NaN,52.69
2021-10-11 05:05,-0.21,0.00,3931.00,10319.00,53.00,-0.17,79.90,527.80,0.35,0.00,59.21,6.37,2018.00,2299.00,0.04,0.42,NaN,55.65
2021-10-11 05:10,-0.34,0.00,3929.00,10510.00,48.50,-0.27,83.39,554.50,0.35,0.00,59.51,50.80,2072.00,2327.00,0.04,0.84,NaN,60.00
2021-10-11 05:15,-4.83,0.00,3874.00,10455.00,51.90,-0.27,78.88,556.60,0.35,0.00,60.67,0.01,2355.00,2315.00,0.04,1.26,NaN,55.95
2021-10-11 05:20,-0.11,0.00,3912.00,10618.00,45.40,-0.27,83.36,582.30,0.35,0.00,61.93,21.71,2356.00,2306.00,0.04,1.67,NaN,106.70
2021-10-11 05:25,-0.51,0.00,3902.00,10806.00,50.60,-0.27,81.08,589.70,0.35,0.00,62.69,20.76,2372.00,2292.00,0.04,2.09,NaN,107.50
2021-10-11 05:30,-0.33,0.00,3886.00,10904.00,53.40,-0.27,82.06,593.90,0.35,0.00,63.17,15.77,2454.00,2291.00,0.04,2.51,NaN,104.10
2021-10-11 05:35,-0.69,0.00,3859.00,10964.00,55.80,-0.27,81.20,623.60,0.35,0.00,64.57,10.42,2449.00,2262.00,0.92,18.03,NaN,59.03
2021-10-11 05:40,-0.13,0.00,3860.00,11135.00,61.30,-0.27,82.61,643.40,0.35,0.00,66.43,33.72,2499.00,2216.00,2.72,33.54,NaN,60.01
2021-10-11 05:45,-0.17,0.00,3888.00,11338.00,65.90,-0.27,87.57,554.60,0.35,0.00,66.43,57.89,2608.00,2225.00,6.93,49.06,NaN,82.33
2021-10-11 05:50,-0.12,0.00,3836.00,11412.00,62.90,-0.27,81.40,509.00,0.35,0.00,64.39,29.65,2763.00,2227.00,16.53,64.58,NaN,81.97
2021-10-11 05:55,-0.01,0.00,3826.00,11526.00,62.90,-0.27,80.51,447.10,-0.69,0.00,68.61,20.26,2821.00,2251.00,36.05,80.09,NaN,82.12
2021-10-11 06:00,-0.09,0.00,3818.00,11623.00,54.50,-0.27,82.16,450.30,-0.65,0.00,68.67,23.78,2986.00,2251.00,56.62,95.61,NaN,82.30
2021-10-11 06:05,-0.15,0.00,3816.00,11753.00,52.50,-0.27,81.10,460.00,0.35,0.00,65.29,42.49,3018.00,2227.00,88.62,165.82,NaN,121.10
2021-10-11 06:10,-0.16,0.00,3792.00,11771.00,58.60,-0.17,79.57,413.00,0.35,0.00,68.81,31.31,3177.00,2203.00,155.10,236.04,NaN,120.50
2021-10-11 06:15,-2.28,0.00,3791.00,11767.00,62.50,-0.17,79.93,474.40,54.93,0.00,68.45,7.24,3231.00,2187.00,230.90,306.25,NaN,119.10
2021-10-11 06:20,-2.30,0.00,3796.00,11728.00,61.10,-0.17,79.90,473.10,110.60,0.00,66.95,23.11,3207.00,2162.00,356.30,376.47,NaN,118.80
2021-10-11 06:25,-0.51,0.00,3826.00,11847.00,64.20,-0.17,81.91,472.30,139.90,0.00,65.69,103.30,3095.00,2152.00,496.40,446.68,NaN,295.20
2021-10-11 06:30,-0.97,0.00,3736.00,11624.00,62.60,-0.17,80.22,620.30,209.80,0.00,68.36,106.40,3084.00,2119.00,657.20,516.90,NaN,86.30
2021-10-11 06:35,-1.06,0.00,3740.00,11573.00,66.90,-0.17,79.80,678.80,163.90,0.00,65.13,25.76,3001.00,2147.00,806.60,636.58,NaN,48.09
2021-10-11 06:40,-0.01,0.00,3839.00,11573.00,62.90,-0.16,85.22,712.00,164.40,0.00,65.91,25.29,2940.00,2088.00,984.90,756.27,NaN,57.26
2021-10-11 06:45,-0.15,0.00,3853.00,11562.00,61.70,-0.16,83.16,733.90,164.30,0.00,67.87,25.98,3035.00,2060.00,1114.00,875.95,NaN,63.25
2021-10-11 06:50,-8.94,0.00,3831.00,11525.00,61.70,-0.16,79.98,741.10,139.80,0.00,68.08,2.12,3044.00,2002.00,1289.00,995.63,NaN,55.47
2021-10-11 06:55,-31.44,0.00,3802.00,11428.00,61.40,-0.16,79.92,742.40,139.40,0.00,67.47,0.02,2977.00,1958.00,1540.00,1115.32,NaN,46.74
2021-10-11 07:00,-0.27,0.00,3827.00,11316.00,59.50,-0.16,80.66,746.50,141.20,0.00,67.91,29.82,2914.00,1907.00,1728.00,1235.00,NaN,46.81
2021-10-11 07:05,-0.44,0.00,3831.00,11175.00,61.00,-0.16,81.01,740.70,140.10,0.00,56.44,62.99,2897.00,1887.00,1885.00,1368.50,NaN,49.74
2021-10-11 07:10,-71.53,0.00,3848.00,11173.00,56.50,-0.16,82.02,749.80,140.50,0.00,67.27,65.26,2773.00,1833.00,2014.00,1502.00,NaN,51.93
